,ID,Training Source,Home Office/Metro Area,Organization Number,Organization,Capability,Function 2,Career Level,Function,Function Name,Title,Training Type,Training Provider,Training Delivery Type,Training Location,Course Name,Course URL / Code,Vendor Name,Conference Name,Course or Event Name,Certification Type,Certification Name,Certification URL,Is there a course with this certification?,Consolidated Course Name,Category,Activity,Support Group,Assigned To,Request Status,Start Date,End Date,Start Mo/Yr,End Mo/Yr,Start FY,End FY,Business Justification,What % of the conference is business development?,Training Hours,Travel Required,Individual Travel Hours,Rqst Tot Labor Hrs,Airfare,Hotel,Per Diem,Other,Estimated Individual Travel,Misc Expenses,Certification Fee,Conference Fee,Course Fee,Catering,Facility Rental,Vendor Charge,Direct Other Expenses,Describe Other Expenses,Direct Expense Impact,Rqst NPR Alloc,Rqst NPR OH,Cancel No Response,Created,Retroactive Start Date,Duplicates,Reporting Status
481,TAS0009935,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.011,TC Security,Security,TC,9,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,NA,Creating Modular Inputs,https://inter.viewcentral.com/events/cust/single_event.aspx?cid=splunk&pid=1&payment_type=USD&cbClas,Splunk,NA,NA,NA,NA,NA,NA,Creating Modular Inputs,Analytics/Big Data,Splunk,TAS TC Security Approval Group,NA,Training Complete,12/16/2016,12/16/2016,04_Dec,04_Dec,FY17,FY17,Career growth,NA,4,No,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42655.67736,TRUE,NO,3. Complete
482,TAS0011183,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,"Rockville, MD",SAS Business Intelligence Reporting: Fast Track,https://support.sas.com/edu/schedules.html?id=3141&ctry=US,SAS,NA,NA,NA,NA,NA,NA,SAS Business Intelligence Reporting: Fast Track,Analytics/Big Data,SAS,TAS TDL Analyst Apprentice Approval Group,NA,Training Complete,2/7/2017,2/10/2017,06_Feb,06_Feb,FY17,FY17,Current project/role,NA,32,Yes,6,38,0,0,0,110,110,0,0,0,650,0,0,0,0,NA,NA,650,110,TRUE,42717.61848,TRUE,NO,3. Complete
483,TAS0009998,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.004,TDL Emerging Technology,Emerging Tech,TDL,10,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,SAS Visual Analytics Workshop,http://www.sas.com,SAS,NA,NA,NA,NA,NA,NA,SAS Visual Analytics Workshop,Analytics/Big Data,SAS,TAS TDL Emerging Technology Approval Group,NA,Training Complete,10/14/2016,10/14/2016,02_Oct,02_Oct,FY17,FY17,Current project/role,NA,3,No,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42657.59644,TRUE,NO,3. Complete
484,TAS0014988,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.206.004,TC Emerging Technology,Emerging Tech,TC,7,TC,Technology Consulting,Conference  -  Technology Consulting  -  Vendor,Conference,Vendor,NA,"San Jose, CA",NA,NA,Hortonworks,DataWorks Summit 2017,NA,NA,NA,NA,NA,DataWorks Summit 2017,Analytics/Big Data,Conf - DataWorks/Hadoop Summit,TAS TC Emerging Technology Approval Group,NA,Approval In Process,6/13/2017,6/15/2017,10_Jun,10_Jun,FY17,FY17,Current project/role,NA,24,Yes,12,36,600,1230,210,0,2040,0,0,1390,0,0,0,0,0,NA,NA,0,3430,TRUE,42828.46597,TRUE,NO,1. In Process
485,TAS0014399,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.009,TDL Infrastructure,Infrastructure,TDL,9,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,NA,Data Vault 2.0 Boot Camp and Certification,https://danlinstedt.com/learndatavault/,Dan Lindstedt,NA,NA,New,Data Vault 2.0 Certification,http://datavaultcertification.com/,Yes,Data Vault 2.0 Certification - Data Vault 2.0 Boot Camp and Certification,Analytics/Big Data,Data Vault (Data Warehouse),TAS TDL Infrastructure Approval Group,NA,Training Complete,4/3/2017,4/5/2017,08_Apr,08_Apr,FY17,FY17,Current project/role,NA,24,No,0,24,0,0,0,0,0,0,0,0,2330.5,0,0,0,0,NA,NA,2330.5,0,TRUE,42811.93598,TRUE,NO,3. Complete
486,TAS0008341,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.003,TC Analyst Apprentice,Analyst,TC,10,TC,Technology Consulting,Certification  -  Technology Consulting  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,Excel to MySQL: Analytic Techniques for Business Specialization,https://www.coursera.org/specializations/excel-mysql,Coursera,NA,NA,New,Excel to MySQL: Analytic Techniques for Business Specialization,https://www.coursera.org/specializations/excel-mysql,Yes,Excel to MySQL: Analytic Techniques for Business Specialization - Excel to MySQL: Analytic Techniques for Business Specialization,Analytics/Big Data,Excel/MySQL,TAS TC Analyst Apprentice Approval Group,NA,Approved,8/1/2016,5/31/2017,12_Aug,09_May,FY16,FY17,Other,NA,80,No,0,80,0,0,0,0,0,0,0,0,395,0,0,0,0,NA,NA,395,0,TRUE,42558.40383,TRUE,NO,2. Approved
487,TAS0010150,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.004,TDL Emerging Technology,Emerging Tech,TDL,8,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,SAS Data Mangement Workshop,N/A,SAS,NA,NA,NA,NA,NA,NA,SAS Data Mangement Workshop,Analytics/Big Data,SAS,TAS TDL Emerging Technology Approval Group,NA,Training Complete,10/21/2016,10/21/2016,02_Oct,02_Oct,FY17,FY17,Current project/role,NA,3,No,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42664.46823,TRUE,NO,3. Complete
488,TAS0015235,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.011,TDL Security,Security,TDL,9,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,Searching and Reporting with Splunk 6.5,https://www.splunk.com/view/SP-CAAAH9C,NA,NA,NA,NA,NA,NA,NA,Searching and Reporting with Splunk 6.5,Analytics/Big Data,Splunk,TAS TDL Security Approval Group,NA,Approved,4/25/2017,4/26/2017,08_Apr,08_Apr,FY17,FY17,Current project/role,NA,9,No,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42831.66538,TRUE,NO,2. Approved
489,TAS0009508,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.005,TDL Industry,Industry,TDL,6,TD,Technology Delivery,Conference  -  Technology Delivery  -  Accenture,Conference,Accenture,NA,"Chicago, IL",NA,NA,NA,AIP Solution Owner Workshop,NA,NA,NA,NA,NA,AIP Solution Owner Workshop,Analytics/Big Data,AIP,TAS TDL Industry Approval Group,NA,Training Complete,10/24/2016,10/28/2016,02_Oct,02_Oct,FY17,FY17,Current project/role,0,40,Yes,8,48,250,1500,375,300,2425,0,0,0,0,0,0,0,0,NA,NA,0,2425,TRUE,42632.55964,TRUE,NO,3. Complete
490,TAS0012618,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,NA,Tableau 2-Day Training,A24238,NA,NA,NA,NA,NA,NA,NA,Tableau 2-Day Training,Analytics/Big Data,Tableau,TAS TDL Analyst Apprentice Approval Group,NA,Training Complete,2/22/2017,2/23/2017,06_Feb,06_Feb,FY17,FY17,Current project/role,NA,16,No,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42779.58082,TRUE,NO,3. Complete
491,TAS0015440,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.206.011,TC Security,Security,TC,9,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,NA,Searching and Reporting with Splunk 6.5 - Virtual,https://www.splunk.com/view/SP-CAAAH9C,Splunk,NA,NA,NA,NA,NA,NA,Searching and Reporting with Splunk 6.5 - Virtual,Analytics/Big Data,Splunk,TAS TC Security Approval Group,NA,Approved,5/16/2017,5/17/2017,09_May,09_May,FY17,FY17,Current project/role,NA,9,No,0,9,0,0,0,0,0,0,0,0,1000,0,0,0,0,NA,NA,1000,0,TRUE,42837.56042,TRUE,NO,N/A
492,TAS0008903,TAS,NA,01.01.206.004,TC Emerging Technology,Emerging Tech,TC,9,TC,Technology Consulting,Certification  -  Technology Consulting  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,CCA Spark and Hadoop Developer,http://www.cloudera.com/training/certification/cca-spark.html,Cloudera,NA,NA,New,CCA Spark and Hadoop Developer Certification,http://www.cloudera.com/training/certification/cca-spark.html,Yes,CCA Spark and Hadoop Developer Certification - CCA Spark and Hadoop Developer,Analytics/Big Data,Hadoop,TAS TC Emerging Technology Approval Group,NA,Training Complete,9/30/2016,10/31/2016,01_Sep,02_Oct,FY17,FY17,Upcoming project/role,NA,20,No,0,20,0,0,0,0,0,0,295,0,0,0,0,0,0,NA,NA,0,295,TRUE,42586.4803,TRUE,NO,3. Complete
493,TAS0016209,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,HDP Developer Apache Pig and Hive,https://www.sunsetlearning.com/course-catalog/hortonworks-hdp-developer-apache-pig-hive/,Sunset Learning Institute,NA,NA,NA,NA,NA,NA,HDP Developer Apache Pig and Hive,Analytics/Big Data,Hadoop,TAS TDL Analyst Apprentice Approval Group,NA,Approval In Process,5/8/2017,5/11/2017,09_May,09_May,FY17,FY17,Current project/role,NA,32,No,0,32,0,0,0,0,0,0,0,0,2800,0,0,0,0,NA,NA,2800,0,TRUE,42851.58545,TRUE,NO,1. In Process
494,TAS0009335,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.011,TC Security,Security,TC,9,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,NA,Building Apps with Splunk 6.4 - Virtual,https://inter.viewcentral.com/Events/cust/search_results.aspx?cid=splunk&pid=1&lid=1&tstamp=14727609,Splunk,NA,NA,NA,NA,NA,NA,Building Apps with Splunk 6.4 - Virtual,Analytics/Big Data,Splunk,TAS TC Security Approval Group,NA,Training Complete,10/5/2016,10/6/2016,02_Oct,02_Oct,FY17,FY17,Career growth,NA,13,No,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42614.68943,TRUE,NO,3. Complete
495,TAS0012555,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.003,TC Analyst Apprentice,Analyst,TC,10,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,Tableau 2 day training,US-A24238-FY17-0001,Tableau,NA,NA,NA,NA,NA,NA,Tableau 2 day training,Analytics/Big Data,Tableau,TAS TC Analyst Apprentice Approval Group,NA,Training Complete,2/22/2017,2/23/2017,06_Feb,06_Feb,FY17,FY17,Current project/role,NA,16,No,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42776.49544,TRUE,NO,3. Complete
496,TAS0016055,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.206.003,TC Analyst Apprentice,Analyst,TC,11,TC,Technology Consulting,Certification  -  Technology Consulting  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,HDP Operations: HDP Administration 2,https://ilearning.seertechsolutions.com/lmt/clmsCatalogDetails.prMain?site=hw&in_region=hw&in_offeri,HortonWorks,NA,NA,New,HDP Certified Administrator,https://hortonworks.com/services/training/certification/hdpca-certification/#exam-objectives,Yes,HDP Certified Administrator - HDP Operations: HDP Administration 2,Analytics/Big Data,Hadoop,TAS TC Analyst Apprentice Approval Group,NA,Approval In Process,5/15/2017,5/17/2017,09_May,09_May,FY17,FY17,Current project/role,NA,24,No,0,24,0,0,0,0,0,0,250,0,2100,0,0,0,0,NA,NA,2100,250,TRUE,42846.54876,TRUE,NO,1. In Process
497,TAS0012623,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.005,TC Industry,Industry,TC,9,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,Chantilly Office,Introduction to Working with Tableau,A24238,Global Knowledge,NA,NA,NA,NA,NA,NA,Introduction to Working with Tableau,Analytics/Big Data,Tableau,TAS TC Industry Approval Group,NA,Training Complete,2/22/2017,2/23/2017,06_Feb,06_Feb,FY17,FY17,Current project/role,NA,16,Yes,4,20,0,0,0,160,160,0,0,0,0,0,0,0,0,NA,NA,0,160,TRUE,42779.64963,TRUE,NO,3. Complete
498,TAS0009983,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.004,TDL Emerging Technology,Emerging Tech,TDL,7,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,SAS Virtual Lab,https://edulwebsg8.liveweb.sas.com/index.html?usr=testsas2&pwd=Virtuallab1,SAS,NA,NA,NA,NA,NA,NA,SAS Virtual Lab,Analytics/Big Data,SAS,TAS TDL Emerging Technology Approval Group,NA,Training Complete,10/14/2016,10/14/2016,02_Oct,02_Oct,FY17,FY17,Current project/role,NA,3,No,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42657.32304,TRUE,NO,3. Complete
499,TAS0014103,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.006,TDL Microsoft,Microsoft,TDL,8,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Classroom,NA,Tableau Server administration.,https://www.tableau.com/learn/classroom/server-admin,Tableau,NA,NA,New,Tableau Server administration.,https://www.tableau.com/learn/classroom/server-admin,Yes,Tableau Server administration. - Tableau Server administration.,Analytics/Big Data,Tableau,TAS TDL Microsoft Approval Group,NA,Approved,5/22/2017,5/23/2017,09_May,09_May,FY17,FY17,Upcoming project/role,NA,16,No,0,16,0,0,0,0,0,0,0,0,1400,0,0,0,0,NA,NA,1400,0,TRUE,42807.53517,TRUE,NO,2. Approved
500,TAS0010224,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.004,TDL Emerging Technology,Emerging Tech,TDL,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,Microstrategy Jump Start,https://www.microstrategy.com/us/services/education/jump-start-classes,Microstrategy,NA,NA,NA,NA,NA,NA,Microstrategy Jump Start,Analytics/Big Data,Microstrategy,TAS TDL Emerging Technology Approval Group,NA,Training Complete,10/31/2016,11/4/2016,02_Oct,03_Nov,FY17,FY17,Current project/role,NA,40,No,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42668.68531,TRUE,NO,3. Complete
501,TAS0009927,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.007,TDL Oracle,Oracle,TDL,10,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,NA,HDP Developer Enterprise Apache Spark I,https://www.sunsetlearning.com/register/?tsLOC=Virtual+Remote&tsID=a0H1400001AayQxEAJ&pID=4092&cID=0,Sunset Learning Institute,NA,NA,NA,NA,NA,NA,HDP Developer Enterprise Apache Spark I,Analytics/Big Data,Hadoop,TAS TDL Oracle Approval Group,NA,Training Complete,2/21/2017,2/24/2017,06_Feb,06_Feb,FY17,FY17,Current project/role,NA,32,No,0,32,0,0,0,0,0,0,0,0,2800,0,0,0,0,NA,NA,2800,0,TRUE,42655.50598,TRUE,NO,3. Complete
502,TAS0010398,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.005,TDL Industry,Industry,TDL,8,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,NA,IBM Training IBM InfoSphere DataStage Essentials V11.3,KM203G,IBM,NA,NA,New,NA,NA,NA,IBM Training IBM InfoSphere DataStage Essentials V11.3,Analytics/Big Data,IBM InfoSphere,TAS TDL Industry Approval Group,NA,Training Complete,11/28/2016,12/1/2016,03_Nov,04_Dec,FY17,FY17,Upcoming project/role,NA,32,No,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42677.96829,TRUE,NO,3. Complete
503,TAS0011785,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.004,TC Emerging Technology,Emerging Tech,TC,7,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Virtual,NA,QlikView Developer Training,A47818,NA,NA,NA,NA,NA,NA,NA,QlikView Developer Training,Analytics/Big Data,Qlik,TAS TC Emerging Technology Approval Group,NA,Training Complete,2/1/2017,3/1/2017,06_Feb,07_Mar,FY17,FY17,Career growth,NA,16,No,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42752.55748,TRUE,NO,3. Complete
504,TAS0016304,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.109,TDSADC Infrastructure,Infracstructure,TDSADC,10,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,NA,Cloudera administrator training for Apache Hadoop,https://university.cloudera.com/content/ondemand-admin180,Cloudera,NA,NA,NA,NA,NA,NA,Cloudera administrator training for Apache Hadoop,Analytics/Big Data,Hadoop,TAS TDSADC Infrastructure Approval Group,NA,Approved,5/1/2017,5/31/2017,09_May,09_May,FY17,FY17,Upcoming project/role,NA,32,No,0,32,0,0,0,0,0,0,0,0,2235,0,0,0,0,NA,NA,2235,0,TRUE,42853.46609,TRUE,NO,2. Approved
505,TAS0010075,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.005,TDL Industry,Industry,TDL,6,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,SAS Data Management,https://edulwebsg8.liveweb.sas.com/index.html?usr=testsas2&pwd=Virtuallab1,SAS,NA,NA,NA,NA,NA,NA,SAS Data Management,Analytics/Big Data,SAS,TAS TDL Industry Approval Group,NA,Training Complete,10/21/2016,10/21/2016,02_Oct,02_Oct,FY17,FY17,Current project/role,NA,3,No,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42661.72258,TRUE,NO,3. Complete
506,TAS0012811,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.005,TDL Industry,Industry,TDL,8,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,NA,Tableau Training,US-A24238-FY17-0001,NA,NA,NA,NA,NA,NA,NA,Tableau Training,Analytics/Big Data,Tableau,TAS TDL Industry Approval Group,NA,Training Complete,2/22/2017,2/23/2017,06_Feb,06_Feb,FY17,FY17,Current project/role,NA,16,No,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42788.59135,TRUE,NO,3. Complete
507,TAS0008848,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.004,TDL Emerging Technology,Emerging Tech,TDL,6,TD,Technology Delivery,Conference  -  Technology Consulting  -  Vendor,Conference,Vendor,NA,"San Jose, CA",NA,NA,Datastax,Cassandra Summit - 2016,NA,NA,NA,NA,NA,Cassandra Summit - 2016,Analytics/Big Data,Conf - Cassandra Summit - Not on approved list,TAS TC Emerging Technology Approval Group,NA,Training Complete,9/6/2016,9/9/2016,01_Sep,01_Sep,FY17,FY17,Current project/role,100,32,Yes,11,43,800,1000,200,250,2250,0,0,1200,0,0,0,0,0,NA,NA,0,3450,TRUE,42584.34627,TRUE,NO,3. Complete
508,TAS0012248,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,HDP Developer Enterprise Apache Spark I,https://www.sunsetlearning.com/course-catalog/hdp-developer-enterprise-spark/,Sunset Learning,NA,NA,New,HDP Developer Enterprise Apache Spark I Certification,https://www.sunsetlearning.com/course-catalog/hdp-developer-enterprise-spark/,Yes,HDP Developer Enterprise Apache Spark I Certification - HDP Developer Enterprise Apache Spark I,Analytics/Big Data,Hadoop,TAS TDL Analyst Apprentice Approval Group,NA,Training Complete,2/21/2017,2/24/2017,06_Feb,06_Feb,FY17,FY17,Current project/role,NA,32,No,0,32,0,0,0,0,0,0,0,0,2800,0,0,0,0,NA,NA,2800,0,TRUE,42767.64911,TRUE,NO,3. Complete
509,TAS0016300,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.109,TDSADC Infrastructure,Infracstructure,TDSADC,10,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,NA,Server Administration,https://www.tableau.com/learn/training/classroom/server-administration-virtual-virtual-2,Tableau,NA,NA,NA,NA,NA,NA,Server Administration,Analytics/Big Data,Tableau,TAS TDSADC Infrastructure Approval Group,NA,Approved,5/15/2017,5/18/2017,09_May,09_May,FY17,FY17,Upcoming project/role,NA,18,No,0,18,0,0,0,0,0,0,0,0,1400,0,0,0,0,NA,NA,1400,0,TRUE,42853.45338,TRUE,NO,2. Approved
510,TAS0014388,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.206.004,TC Emerging Technology,Emerging Tech,TC,7,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Virtual,NA,AIP Academy - Solution Architect/Business Analyst Track,https://aip.accenture.com/#/AIPAcademy,NA,NA,NA,NA,NA,NA,NA,AIP Academy - Solution Architect/Business Analyst Track,Analytics/Big Data,AIP,TAS TC Emerging Technology Approval Group,NA,Approved,4/3/2017,4/30/2017,08_Apr,08_Apr,FY17,FY17,Career growth,NA,25,No,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42811.61156,TRUE,NO,N/A
511,TAS0008752,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.005,TC Industry,Industry,TC,9,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,NA,Tableau Intermediate,http://www.tableau.com/learn/training/classroom/desktop-ii-intermediate-virtual-0,Tableau,NA,NA,NA,NA,NA,NA,Tableau Intermediate,Analytics/Big Data,Tableau,TAS TC Industry Approval Group,NA,Training Complete,8/29/2016,9/2/2016,12_Aug,01_Sep,FY16,FY17,Current project/role,NA,16,No,0,16,0,0,0,0,0,0,0,0,1400,0,0,0,0,NA,NA,1400,0,TRUE,42577.63471,TRUE,NO,3. Complete
512,TAS0008339,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.004,TDL Emerging Technology,Emerging Tech,TDL,6,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,NA,NA,Oracle Training,NA,NA,New,Oracle Database 12c Administrator Certified Associate,https://education.oracle.com/pls/web_prod-plq-dad/db_pages.getpage?page_id=653&get_params=p_id:248,No,Oracle Database 12c Administrator Certified Associate,Cert exam,Oracle DB,TAS TDL Emerging Technology Approval Group,NA,Approved,2/15/2017,5/31/2017,06_Feb,09_May,FY17,FY17,Other,NA,0,No,0,0,0,0,0,0,0,150,390,0,0,0,0,0,0,NA,NA,0,540,TRUE,42558.12154,TRUE,NO,2. Approved
513,TAS0015954,TAS,San Diego AFS 1615 Murray Canyon,01.01.207.002,TDL Advanced Tech & Arch,AT&A,TDL,9,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,NA,NA,Security+,NA,NA,New,Security+,https://certification.comptia.org/certifications/security,No,Security+,Cert exam,(SECR) Security+,TAS TDL Advanced Tech & Arch Approval Group,NA,Approved,5/1/2017,5/31/2017,09_May,09_May,FY17,FY17,Other,NA,2,No,0,2,0,0,0,0,0,0,400,0,0,0,0,0,0,NA,NA,0,400,TRUE,42844.59605,TRUE,NO,2. Approved
514,TAS0009836,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,ITIL Foundation Certificate in IT Service Management,https://mylearning.accenture.com/myl-ui/learner/activityDetails?referrer=home&activityID=1116666&sou,Exin,NA,NA,New,ITIL v3 Foundations - Service Management,https://www.exin.com/BW/en/certifications/&exam=itil-v3-foundation,Yes,ITIL v3 Foundations - Service Management - ITIL Foundation Certificate in IT Service Management,Cert exam,ITIL,TAS TDL Analyst Apprentice Approval Group,NA,Approved,4/5/2017,4/17/2017,08_Apr,08_Apr,FY17,FY17,Current project/role,NA,0,No,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,NA,NA,0,233,TRUE,42648.44448,TRUE,NO,N/A
